Repo ID,Repo URL,Repo Name,Repo Rating,Repo Rank
24953448,https://github.com/google/material-design-icons,google/material-design-icons,42657,118
13060236,https://github.com/christopheradams/elixir_style_guide,christopheradams/elixir_style_guide,3680,4822
35210243,https://github.com/ctjhoa/rust-learning,ctjhoa/rust-learning,6442,2418
49016322,https://github.com/angular/components,angular/components,21342,418
199374876,https://github.com/fengdu78/Data-Science-Notes,fengdu78/Data-Science-Notes,5139,3217
123732482,https://github.com/reduxjs/redux-toolkit,reduxjs/redux-toolkit,5264,3119
22105003,https://github.com/makovkastar/FloatingActionButton,makovkastar/FloatingActionButton,4041,4318
184701688,https://github.com/firmai/industry-machine-learning,firmai/industry-machine-learning,5868,2719
38003903,https://github.com/davezuko/react-redux-starter-kit,davezuko/react-redux-starter-kit,10391,1319
17762549,https://github.com/jwilder/docker-gen,jwilder/docker-gen,3799,4619
6498492,https://github.com/airbnb/javascript,airbnb/javascript,107922,19
48430079,https://github.com/phw/peek,phw/peek,7483,2019
142916901,https://github.com/developit/htm,developit/htm,6680,2318
23267883,https://github.com/ansible-semaphore/semaphore,ansible-semaphore/semaphore,3949,4421
4813464,https://github.com/visionmedia/supertest,visionmedia/supertest,11028,1218
3687489,https://github.com/jacomyal/sigma.js,jacomyal/sigma.js,9354,1517
90961634,https://github.com/Tencent/wcdb,Tencent/wcdb,8949,1620
48212104,https://github.com/ustbhuangyi/better-scroll,ustbhuangyi/better-scroll,14193,818
64065987,https://github.com/jgthms/web-design-in-4-minutes,jgthms/web-design-in-4-minutes,4128,4217
135198362,https://github.com/burtonator/polar-bookshelf,burtonator/polar-bookshelf,4294,4019
10155460,https://github.com/dbader/schedule,dbader/schedule,8476,1720
129317474,https://github.com/tensorflow/docs,tensorflow/docs,4472,3817
67451,https://github.com/binarylogic/authlogic,binarylogic/authlogic,4217,4119
19126114,https://github.com/rust-lang/rust-by-example,rust-lang/rust-by-example,3872,4519
13886476,https://github.com/zsh-users/zsh-autosuggestions,zsh-users/zsh-autosuggestions,16797,618
36470590,https://github.com/chrisbanes/cheesesquare,chrisbanes/cheesesquare,7829,1919
6662075,https://github.com/joke2k/faker,joke2k/faker,12341,1020
82074611,https://github.com/appbaseio/reactivesearch,appbaseio/reactivesearch,4379,3919
213020264,https://github.com/google/trax,google/trax,6043,2618
28463126,https://github.com/kishikawakatsumi/KeychainAccess,kishikawakatsumi/KeychainAccess,6227,2520
22652910,https://github.com/ruipgil/scraperjs,ruipgil/scraperjs,3621,4917
12576526,https://github.com/dotnet/reactive,dotnet/reactive,4895,3417
44998092,https://github.com/JohnCoates/Aerial,JohnCoates/Aerial,19162,517
2464908,https://github.com/joomla/joomla-cms,joomla/joomla-cms,3744,4720
75547,https://github.com/showdownjs/showdown,showdownjs/showdown,11580,1119
14408715,https://github.com/jnv/lists,jnv/lists,7173,2119
29143975,https://github.com/leichunfeng/MVVMReactiveCocoa,leichunfeng/MVVMReactiveCocoa,3744,4720
66023605,https://github.com/awsdocs/aws-doc-sdk-examples,awsdocs/aws-doc-sdk-examples,3620,4920
16722900,https://github.com/ipfs/ipfs,ipfs/ipfs,19156,518
11412473,https://github.com/ankane/searchkick,ankane/searchkick,5542,2920
434430,https://github.com/tpope/vim-pathogen,tpope/vim-pathogen,11576,1120
126577260,https://github.com/trekhleb/javascript-algorithms,trekhleb/javascript-algorithms,103296,20
14135470,https://github.com/apache/storm,apache/storm,6227,2520
1339922,https://github.com/ServiceStack/ServiceStack,ServiceStack/ServiceStack,4893,3419
37489525,https://github.com/pytest-dev/pytest,pytest-dev/pytest,7169,2120
18581578,https://github.com/xmartlabs/XLForm,xmartlabs/XLForm,5719,2807
16368712,https://github.com/BoltsFramework/Bolts-Android,BoltsFramework/Bolts-Android,3948,4422
102155012,https://github.com/gregberge/svgr,gregberge/svgr,7481,2020
65252,https://github.com/jekyll/jekyll,jekyll/jekyll,42557,119
104079562,https://github.com/trazyn/ieaseMusic,trazyn/ieaseMusic,8475,1721
42237038,https://github.com/graphql/dataloader,graphql/dataloader,10363,1320
324077,https://github.com/PyCQA/pycodestyle,PyCQA/pycodestyle,4292,4020
23062124,https://github.com/dcloudio/mui,dcloudio/mui,13160,919
462292,https://github.com/mongodb/node-mongodb-native,mongodb/node-mongodb-native,8949,1620
19577136,https://github.com/domlysz/BlenderGIS,domlysz/BlenderGIS,3679,4823
10757154,https://github.com/satori/go.uuid,satori/go.uuid,4126,4219
53220938,https://github.com/TadasBaltrusaitis/OpenFace,TadasBaltrusaitis/OpenFace,5027,3320
48623558,https://github.com/chubin/wttr.in,chubin/wttr.in,14189,819
4534540,https://github.com/aui/art-template,aui/art-template,9351,1518
13258039,https://github.com/aio-libs/aiohttp,aio-libs/aiohttp,11025,1220
79780572,https://github.com/ElemeFE/node-interview,ElemeFE/node-interview,9854,1419
175539152,https://github.com/NVlabs/SPADE,NVlabs/SPADE,6442,2418
6836299,https://github.com/sullo/nikto,sullo/nikto,4689,3618
267176885,https://github.com/facebookresearch/detr,facebookresearch/detr,6677,2319
195499749,https://github.com/Tencent/kbone,Tencent/kbone,3872,4519
4872945,https://github.com/sorich87/bootstrap-tour,sorich87/bootstrap-tour,4377,3920
25880891,https://github.com/facebook/flow,facebook/flow,21311,419
359215305,https://github.com/octokit/rest.js,octokit/rest.js,4574,3720
926231,https://github.com/RobinHerbots/Inputmask,RobinHerbots/Inputmask,5410,3019
1952825,https://github.com/Homebrew/homebrew-bundle,Homebrew/homebrew-bundle,3620,4920
5718947,https://github.com/mgcrea/angular-strap,mgcrea/angular-strap,5866,2720
856493,https://github.com/overtone/overtone,overtone/overtone,5138,3219
1173043,https://github.com/syntaxhighlighter/syntaxhighlighter,syntaxhighlighter/syntaxhighlighter,5259,3120
16930617,https://github.com/andlabs/ui,andlabs/ui,7827,1920
60772233,https://github.com/dilame/instagram-private-api,dilame/instagram-private-api,3798,4621
269137265,https://github.com/google/tsunami-security-scanner,google/tsunami-security-scanner,6894,2220
70694830,https://github.com/ruanyf/document-style-guide,ruanyf/document-style-guide,8138,1819
161296037,https://github.com/Meituan-Dianping/Leaf,Meituan-Dianping/Leaf,4472,3817
25253178,https://github.com/edwardtufte/tufte-css,edwardtufte/tufte-css,4781,3519
16099249,https://github.com/DataScienceSpecialization/courses,DataScienceSpecialization/courses,3743,4723
42751014,https://github.com/zenorocha/clipboard.js,zenorocha/clipboard.js,30458,218
139500036,https://github.com/airbnb/mavericks,airbnb/mavericks,4041,4318
4729944,https://github.com/rstudio/shiny,rstudio/shiny,4217,4119
18964487,https://github.com/ruanyf/es6tutorial,ruanyf/es6tutorial,19144,519
29703101,https://github.com/raulriera/TextFieldEffects,raulriera/TextFieldEffects,5538,2921
18369373,https://github.com/spf13/viper,spf13/viper,15344,719
13078968,https://github.com/postcss/postcss,postcss/postcss,24312,319
1338813,https://github.com/paperjs/paper.js,paperjs/paper.js,12335,1021
132750724,https://github.com/danistefanovic/build-your-own-x,danistefanovic/build-your-own-x,102475,21
15155534,https://github.com/gocd/gocd,gocd/gocd,6041,2619
81887991,https://github.com/microsoft/AirSim,microsoft/AirSim,11563,1121
111756715,https://github.com/ianstormtaylor/superstruct,ianstormtaylor/superstruct,4891,3420
908607,https://github.com/numpy/numpy,numpy/numpy,16769,619
56103979,https://github.com/dastergon/awesome-sre,dastergon/awesome-sre,6225,2523
3214406,https://github.com/meteor/meteor,meteor/meteor,42386,120
21829,https://github.com/thoughtbot/factory_bot,thoughtbot/factory_bot,7162,2121
26850443,https://github.com/rust-lang/rust-clippy,rust-lang/rust-clippy,5719,2807
18242149,https://github.com/cglib/cglib,cglib/cglib,3945,4423
36749153,https://github.com/microsoft/react-native-code-push,microsoft/react-native-code-push,7477,2021
5198041,https://github.com/Netflix/eureka,Netflix/eureka,10361,1321
3476845,https://github.com/JamesNK/Newtonsoft.Json,JamesNK/Newtonsoft.Json,8474,1722
59844792,https://github.com/jmdugan/blocklists,jmdugan/blocklists,4291,4021
131680182,https://github.com/symfony/polyfill-ctype,symfony/polyfill-ctype,3679,4823
44926931,https://github.com/jamiebuilds/babel-handbook,jamiebuilds/babel-handbook,9843,1420
30675533,https://github.com/google/fonts,google/fonts,14186,820
92104803,https://github.com/mozilla/send,mozilla/send,13157,920
890377,https://github.com/networkx/networkx,networkx/networkx,8935,1622
7209439,https://github.com/bitly/oauth2_proxy,bitly/oauth2_proxy,5027,3320
13823671,https://github.com/fat/zoom.js,fat/zoom.js,4039,4321
4719523,https://github.com/astrada/google-drive-ocamlfuse,astrada/google-drive-ocamlfuse,4126,4219
26971815,https://github.com/schachmat/wego,schachmat/wego,6676,2320
1239398,https://github.com/olado/doT,olado/doT,4687,3619
3361835,https://github.com/blasten/turn.js,blasten/turn.js,6441,2420
81267171,https://github.com/jgilfelt/chuck,jgilfelt/chuck,4377,3920
160999,https://github.com/apache/zookeeper,apache/zookeeper,9348,1519
28710753,https://github.com/sphinx-doc/sphinx,sphinx-doc/sphinx,3870,4521
47118129,https://github.com/moment/luxon,moment/luxon,11024,1221
70198664,https://github.com/airbnb/lottie-ios,airbnb/lottie-ios,21305,420
43861577,https://github.com/macdao/ocds-guide-to-setting-up-mac,macdao/ocds-guide-to-setting-up-mac,3741,4724
1764646,https://github.com/wxWidgets/wxWidgets,wxWidgets/wxWidgets,3619,4922
176780,https://github.com/alexreisner/geocoder,alexreisner/geocoder,5863,2721
105919803,https://github.com/facebookresearch/Detectron,facebookresearch/Detectron,24301,320
104589662,https://github.com/s-macke/VoxelSpace,s-macke/VoxelSpace,5137,3220
19441793,https://github.com/CJex/regulex,CJex/regulex,4573,3721
1021040,https://github.com/sj26/mailcatcher,sj26/mailcatcher,5258,3121
3217621,https://github.com/phpmyadmin/phpmyadmin,phpmyadmin/phpmyadmin,5409,3020
91485880,https://github.com/fastai/numerical-linear-algebra,fastai/numerical-linear-algebra,7823,1921
26516975,https://github.com/tylertreat/comcast,tylertreat/comcast,6893,2221
61204818,https://github.com/github/opensource.guide,github/opensource.guide,8135,1820
5101141,https://github.com/stedolan/jq,stedolan/jq,19092,520
27913753,https://github.com/orhanobut/dialogplus,orhanobut/dialogplus,4891,3420
10614163,https://github.com/wklken/k-vim,wklken/k-vim,4781,3519
19130362,https://github.com/geerlingguy/ansible-for-devops,geerlingguy/ansible-for-devops,4471,3821
47530004,https://github.com/hustcc/canvas-nest.js,hustcc/canvas-nest.js,3797,4622
6181639,https://github.com/stevenwanderski/bxslider-4,stevenwanderski/bxslider-4,4211,4122
1197428,https://github.com/zsh-users/zsh-syntax-highlighting,zsh-users/zsh-syntax-highlighting,11554,1122
4242230,https://github.com/PHPOffice/PHPWord,PHPOffice/PHPWord,5538,2921
1413492,https://github.com/defunkt/jquery-pjax,defunkt/jquery-pjax,16767,620
1549138,https://github.com/CocoaLumberjack/CocoaLumberjack,CocoaLumberjack/CocoaLumberjack,12332,1022
1903522,https://github.com/php/php-src,php/php-src,30426,219
63476337,https://github.com/TheAlgorithms/Python,TheAlgorithms/Python,102213,22
4398231,https://github.com/jgraph/mxgraph,jgraph/mxgraph,6040,2620
13473768,https://github.com/ionic-team/ionicons,ionic-team/ionicons,15309,720
19955205,https://github.com/bitemyapp/learnhaskell,bitemyapp/learnhaskell,7160,2122
42237651,https://github.com/windiest/Front-end-tutorial,windiest/Front-end-tutorial,4377,3920
7212645,https://github.com/syl20bnr/spacemacs,syl20bnr/spacemacs,21295,421
1148753,https://github.com/spring-projects/spring-framework,spring-projects/spring-framework,42335,121
18495400,https://github.com/StackExchange/blackbox,StackExchange/blackbox,5718,2809
42348200,https://github.com/iosre/iOSAppReverseEngineering,iosre/iOSAppReverseEngineering,3945,4423
14639849,https://github.com/JakubOnderka/PHP-Console-Highlighter,JakubOnderka/PHP-Console-Highlighter,6224,2524
9077725,https://github.com/giggsey/libphonenumber-for-php,giggsey/libphonenumber-for-php,3737,4725
28232663,https://github.com/dotnet/orleans,dotnet/orleans,7476,2022
2003404,https://github.com/23/resumable.js,23/resumable.js,4291,4021
37240232,https://github.com/ptomasroos/react-native-scrollable-tab-view,ptomasroos/react-native-scrollable-tab-view,6674,2321
10999165,https://github.com/OptimalBits/bull,OptimalBits/bull,10359,1322
78313173,https://github.com/lexfridman/mit-deep-learning,lexfridman/mit-deep-learning,8474,1722
58248014,https://github.com/skyming/iOS-Performance-Optimization,skyming/iOS-Performance-Optimization,4126,4219
637935,https://github.com/sebastianbergmann/phpunit-mock-objects,sebastianbergmann/phpunit-mock-objects,5027,3320
16577072,https://github.com/raspberrypi/documentation,raspberrypi/documentation,3869,4522
16965762,https://github.com/facebookarchive/Shimmer,facebookarchive/Shimmer,9347,1520
70646781,https://github.com/maxence-charriere/go-app,maxence-charriere/go-app,4685,3620
19057802,https://github.com/anijs/anijs,anijs/anijs,3677,4825
62615465,https://github.com/you-dont-need/You-Dont-Need-JavaScript,you-dont-need/You-Dont-Need-JavaScript,14173,821
48796179,https://github.com/z-song/laravel-admin,z-song/laravel-admin,9839,1421
31894946,https://github.com/android-cn/android-discuss,android-cn/android-discuss,4034,4322
1482997,https://github.com/phpredis/phpredis,phpredis/phpredis,8930,1623
1580036,https://github.com/gnachman/iTerm2,gnachman/iTerm2,11021,1222
29420377,https://github.com/posquit0/Awesome-CV,posquit0/Awesome-CV,13145,921
36665359,https://github.com/square/Valet,square/Valet,3618,4923
50301368,https://github.com/p-e-w/maybe,p-e-w/maybe,6438,2421
14414107,https://github.com/danielgtaylor/aglio,danielgtaylor/aglio,4573,3721
10214540,https://github.com/rlidwka/sinopia,rlidwka/sinopia,5407,3021
13310527,https://github.com/jemalloc/jemalloc,jemalloc/jemalloc,5860,2722
3568543,https://github.com/rui314/8cc,rui314/8cc,5137,3220
25873041,https://github.com/wasabeef/awesome-android-libraries,wasabeef/awesome-android-libraries,5254,3122
23405758,https://github.com/google/leveldb,google/leveldb,24241,321
21034555,https://github.com/asaskevich/govalidator,asaskevich/govalidator,4685,3620
1442637,https://github.com/madhums/node-express-mongoose-demo,madhums/node-express-mongoose-demo,4888,3422
13451291,https://github.com/lhartikk/ArnoldC,lhartikk/ArnoldC,6222,2525
51711443,https://github.com/soapyigu/Swift-30-Projects,soapyigu/Swift-30-Projects,6672,2322
10188673,https://github.com/mcxiaoke/android-volley,mcxiaoke/android-volley,4375,3923
931033,https://github.com/Respect/Validation,Respect/Validation,5407,3021
929845,https://github.com/sass/sass,sass/sass,13135,922
16179237,https://github.com/Matt-Esch/virtual-dom,Matt-Esch/virtual-dom,11020,1223
537699,https://github.com/Kitware/CMake,Kitware/CMake,3796,4623
48531033,https://github.com/fengyuanchen/viewerjs,fengyuanchen/viewerjs,5714,2810
6761380,https://github.com/vitalets/x-editable,vitalets/x-editable,6438,2421
32403967,https://github.com/NVIDIA/DIGITS,NVIDIA/DIGITS,4032,4323
91379993,https://github.com/tensorflow/tensorboard,tensorflow/tensorboard,5253,3123
13124802,https://github.com/influxdata/influxdb,influxdata/influxdb,21228,422
7266492,https://github.com/rtyley/bfg-repo-cleaner,rtyley/bfg-repo-cleaner,7475,2023
1217614,https://github.com/xbmc/xbmc,xbmc/xbmc,12323,1023
14820142,https://github.com/junegunn/goyo.vim,junegunn/goyo.vim,3617,4924
3319769,https://github.com/sass/libsass,sass/libsass,4211,4122
74073233,https://github.com/keon/algorithms,keon/algorithms,19015,521
4549925,https://github.com/bobthecow/psysh,bobthecow/psysh,8926,1624
28564207,https://github.com/niieani/bash-oo-framework,niieani/bash-oo-framework,5135,3222
132464395,https://github.com/Snailclimb/JavaGuide,Snailclimb/JavaGuide,101800,23
312262,https://github.com/philc/vimium,philc/vimium,15307,721
20556335,https://github.com/fmfn/BayesianOptimization,fmfn/BayesianOptimization,5019,3323
2269353,https://github.com/desandro/imagesloaded,desandro/imagesloaded,8466,1724
39038086,https://github.com/containrrr/watchtower,containrrr/watchtower,7819,1922
12785573,https://github.com/sheerun/vim-polyglot,sheerun/vim-polyglot,4291,4021
56396132,https://github.com/BradLarson/GPUImage2,BradLarson/GPUImage2,4572,3723
85953,https://github.com/gitextensions/gitextensions,gitextensions/gitextensions,5537,2923
4026744,https://github.com/vinkla/hashids,vinkla/hashids,4374,3924
12888993,https://github.com/home-assistant/core,home-assistant/core,41993,122
74271054,https://github.com/youlookwhat/CloudReader,youlookwhat/CloudReader,4471,3821
1549207,https://github.com/robbiehanson/XMPPFramework,robbiehanson/XMPPFramework,5859,2723
3064355,https://github.com/sstephenson/bats,sstephenson/bats,6891,2222
35866694,https://github.com/RocketChat/Rocket.Chat,RocketChat/Rocket.Chat,30087,220
361310,https://github.com/teamcapybara/capybara,teamcapybara/capybara,9345,1521
15046172,https://github.com/stefanpenner/es6-promise,stefanpenner/es6-promise,7154,2123
31052073,https://github.com/ConnorAtherton/loaders.css,ConnorAtherton/loaders.css,9828,1422
11893084,https://github.com/fex-team/webuploader,fex-team/webuploader,7474,2024
21958186,https://github.com/ellisonleao/magictools,ellisonleao/magictools,8134,1821
602604,https://github.com/pegjs/pegjs,pegjs/pegjs,3944,4425
15216217,https://github.com/fex-team/kityminder,fex-team/kityminder,3869,4522
1337658,https://github.com/scottjehl/Respond,scottjehl/Respond,11531,1123
126449219,https://github.com/rShetty/awesome-podcasts,rShetty/awesome-podcasts,10356,1323
277089,https://github.com/flyerhzm/bullet,flyerhzm/bullet,6221,2526
230327376,https://github.com/ErikCH/DevYouTubeList,ErikCH/DevYouTubeList,3737,4725
19510544,https://github.com/lukehaas/css-loaders,lukehaas/css-loaders,6672,2322
2967938,https://github.com/blueimp/JavaScript-Load-Image,blueimp/JavaScript-Load-Image,4125,4221
1812190,https://github.com/russross/blackfriday,russross/blackfriday,4683,3622
12320895,https://github.com/TalAter/annyang,TalAter/annyang,6035,2621
7997994,https://github.com/soimort/translate-shell,soimort/translate-shell,4888,3422
4484451,https://github.com/amix/vimrc,amix/vimrc,24232,322
5133949,https://github.com/swoole/swoole-src,swoole/swoole-src,16744,621
180926771,https://github.com/blocks/blocks,blocks/blocks,4029,4324
26061231,https://github.com/mikepenz/Android-Iconics,mikepenz/Android-Iconics,4779,3521
3346542,https://github.com/jsoma/tabletop,jsoma/tabletop,3677,4825
186749,https://github.com/nodejs/http-parser,nodejs/http-parser,5712,2811
49973176,https://github.com/Jam3/devtool,Jam3/devtool,3796,4623
100008715,https://github.com/nisrulz/flutter-examples,nisrulz/flutter-examples,5405,3023
8224923,https://github.com/josdejong/mathjs,josdejong/mathjs,11018,1224
2604249,https://github.com/FasterXML/jackson,FasterXML/jackson,6437,2423
331603,https://github.com/tpope/vim-fugitive,tpope/vim-fugitive,14161,822
2203645,https://github.com/CocoaPods/CocoaPods,CocoaPods/CocoaPods,13118,923
34887588,https://github.com/facebook/PathPicker,facebook/PathPicker,4569,3724
73681508,https://github.com/Tencent/wepy,Tencent/wepy,21217,423
689344,https://github.com/libretro/RetroArch,libretro/RetroArch,5251,3124
87750994,https://github.com/notwaldorf/tiny-care-terminal,notwaldorf/tiny-care-terminal,5859,2723
16025084,https://github.com/rockerhieu/emojicon,rockerhieu/emojicon,3616,4925
15337142,https://github.com/micropython/micropython,micropython/micropython,12322,1024
69626576,https://github.com/facert/awesome-spider,facert/awesome-spider,15297,722
1212922,https://github.com/laramies/theHarvester,laramies/theHarvester,5018,3324
38835213,https://github.com/firebase/FirebaseUI-Android,firebase/FirebaseUI-Android,4211,4122
11340559,https://github.com/deployphp/deployer,deployphp/deployer,8460,1725
16977232,https://github.com/fengyuanchen/cropper,fengyuanchen/cropper,7816,1923
77629496,https://github.com/humphd/have-fun-with-machine-learning,humphd/have-fun-with-machine-learning,4885,3424
82729529,https://github.com/google/python-fire,google/python-fire,18958,522
19997634,https://github.com/micahflee/onionshare,micahflee/onionshare,4470,3823
12035487,https://github.com/bilibili/DanmakuFlameMaster,bilibili/DanmakuFlameMaster,8922,1625
31629751,https://github.com/cypress-io/cypress,cypress-io/cypress,30003,221
1944156,https://github.com/olivernn/lunr.js,olivernn/lunr.js,7473,2025
943149,https://github.com/d3/d3,d3/d3,96490,24
7386799,https://github.com/OctoPrint/OctoPrint,OctoPrint/OctoPrint,5537,2923
9775802,https://github.com/patrickkunka/mixitup,patrickkunka/mixitup,4372,3925
4059138,https://github.com/dgrijalva/jwt-go,dgrijalva/jwt-go,9344,1522
31791381,https://github.com/microsoft/Windows-universal-samples,microsoft/Windows-universal-samples,8134,1821
207837082,https://github.com/yifeikong/reverse-interview-zh,yifeikong/reverse-interview-zh,6670,2324
16927692,https://github.com/cure53/DOMPurify,cure53/DOMPurify,6886,2223
49694044,https://github.com/razerdp/BasePopup,razerdp/BasePopup,4290,4024
9583745,https://github.com/ninjinkun/NJKWebViewProgress,ninjinkun/NJKWebViewProgress,3944,4425
25422633,https://github.com/pedant/sweet-alert-dialog,pedant/sweet-alert-dialog,7152,2124
63539055,https://github.com/jaywcjlove/awesome-mac,jaywcjlove/awesome-mac,41546,123
63557,https://github.com/jquery/jquery-mousewheel,jquery/jquery-mousewheel,3868,4524
63832089,https://github.com/lengstrom/fast-style-transfer,lengstrom/fast-style-transfer,9822,1423
172359440,https://github.com/microsoft/frontend-bootcamp,microsoft/frontend-bootcamp,10334,1324
9252533,https://github.com/numenta/nupic,numenta/nupic,6220,2527
961036,https://github.com/hibernate/hibernate-orm,hibernate/hibernate-orm,4569,3724
44498352,https://github.com/pedrovgs/AndroidWiFiADB,pedrovgs/AndroidWiFiADB,4124,4222
29186291,https://github.com/Yalantis/Context-Menu.Android,Yalantis/Context-Menu.Android,3736,4727
147943107,https://github.com/you-dont-need/You-Dont-Need-Momentjs,you-dont-need/You-Dont-Need-Momentjs,11528,1124
627735,https://github.com/vrana/adminer,vrana/adminer,4682,3623
53912913,https://github.com/yenchenlin/DeepLearningFlappyBird,yenchenlin/DeepLearningFlappyBird,6030,2622
60630844,https://github.com/microsoft/monaco-editor,microsoft/monaco-editor,24211,323
207117992,https://github.com/viraptor/reverse-interview,viraptor/reverse-interview,16743,622
17293434,https://github.com/sachinchoolur/lightGallery,sachinchoolur/lightGallery,4029,4324
14812903,https://github.com/syedhali/EZAudio,syedhali/EZAudio,4777,3522
6488049,https://github.com/fex-team/ueditor,fex-team/ueditor,5710,2812
19544711,https://github.com/sindresorhus/github-markdown-css,sindresorhus/github-markdown-css,5404,3024
2798959,https://github.com/skwp/dotfiles,skwp/dotfiles,6670,2324
63278843,https://github.com/aalhour/awesome-compilers,aalhour/awesome-compilers,5858,2725
120498971,https://github.com/apple/swift-nio,apple/swift-nio,6436,2424
10054176,https://github.com/Nyr/openvpn-install,Nyr/openvpn-install,13102,924
32697194,https://github.com/mikechau/react-primer-draft,mikechau/react-primer-draft,3676,4827
230595891,https://github.com/launchbadge/sqlx,launchbadge/sqlx,3795,4625
195226340,https://github.com/goldbergyoni/javascript-testing-best-practices,goldbergyoni/javascript-testing-best-practices,11010,1225
16989371,https://github.com/MichMich/MagicMirror,MichMich/MagicMirror,14141,823
110211147,https://github.com/xkcoding/spring-boot-demo,xkcoding/spring-boot-demo,21212,424
9060347,https://github.com/google/traceur-compiler,google/traceur-compiler,8129,1823
404319,https://github.com/rest-client/rest-client,rest-client/rest-client,5017,3325
17179843,https://github.com/elrumordelaluz/csshake,elrumordelaluz/csshake,4372,3925
110274488,https://github.com/facebook/pyre-check,facebook/pyre-check,5251,3124
2214953,https://github.com/fgnass/spin.js,fgnass/spin.js,9344,1522
20159867,https://github.com/nothings/stb,nothings/stb,15263,723
59868262,https://github.com/aws/chalice,aws/chalice,7816,1923
29104125,https://github.com/jrosebr1/imutils,jrosebr1/imutils,3616,4925
76289797,https://github.com/facebookarchive/react-360,facebookarchive/react-360,8451,1726
26820798,https://github.com/avajs/ava,avajs/ava,18852,523
1327739,https://github.com/icsharpcode/ILSpy,icsharpcode/ILSpy,12309,1025
74261168,https://github.com/ffay/lanproxy,ffay/lanproxy,4468,3824
71996613,https://github.com/blue-yonder/tsfresh,blue-yonder/tsfresh,5537,2923
44882201,https://github.com/MunGell/awesome-for-beginners,MunGell/awesome-for-beginners,29862,222
189282896,https://github.com/wesbos/beginner-javascript,wesbos/beginner-javascript,4210,4125
28246472,https://github.com/google/shaka-player,google/shaka-player,4884,3425
10115880,https://github.com/ianyh/Amethyst,ianyh/Amethyst,8918,1626
17504891,https://github.com/gskinner/regexr,gskinner/regexr,7472,2026
21289110,https://github.com/vinta/awesome-python,vinta/awesome-python,95860,25
240091489,https://github.com/twostraws/ControlRoom,twostraws/ControlRoom,4371,3927
46629305,https://github.com/NARKOZ/hacker-scripts,NARKOZ/hacker-scripts,41380,124
380961,https://github.com/desandro/masonry,desandro/masonry,15250,724
229937405,https://github.com/tiangolo/typer,tiangolo/typer,5017,3325
32374513,https://github.com/pcqpcq/open-source-android-apps,pcqpcq/open-source-android-apps,8446,1727
14510138,https://github.com/Mayccoll/Gogh,Mayccoll/Gogh,5708,2813
26642716,https://github.com/shadowsocks/shadowsocks-manager,shadowsocks/shadowsocks-manager,4026,4326
22498444,https://github.com/MoOx/postcss-cssnext,MoOx/postcss-cssnext,5402,3025
10164495,https://github.com/jnordberg/gif.js,jnordberg/gif.js,3943,4427
41851894,https://github.com/phith0n/Mind-Map,phith0n/Mind-Map,3615,4927
16334982,https://github.com/Olshansk/interview,Olshansk/interview,12305,1026
11591313,https://github.com/reactiveui/refit,reactiveui/refit,4883,3426
116119704,https://github.com/IAIK/meltdown,IAIK/meltdown,3866,4525
34583952,https://github.com/yosinski/deep-visualization-toolbox,yosinski/deep-visualization-toolbox,3675,4828
18477927,https://github.com/segmentio/nightmare,segmentio/nightmare,18851,524
2866041,https://github.com/kivy/python-for-android,kivy/python-for-android,6435,2425
25114751,https://github.com/lecho/hellocharts-android,lecho/hellocharts-android,7151,2125
2802565,https://github.com/doorkeeper-gem/doorkeeper,doorkeeper-gem/doorkeeper,4777,3522
23418517,https://github.com/apache/hadoop,apache/hadoop,11518,1125
19943999,https://github.com/romannurik/AndroidAssetStudio,romannurik/AndroidAssetStudio,5858,2725
5660085,https://github.com/thephpleague/omnipay,thephpleague/omnipay,5247,3126
72069409,https://github.com/the-control-group/voyager,the-control-group/voyager,10327,1325
16878185,https://github.com/teddysun/shadowsocks_install,teddysun/shadowsocks_install,7472,2026
116160755,https://github.com/dotnet/blazor,dotnet/blazor,9341,1524
41718185,https://github.com/PatrickJS/awesome-angular,PatrickJS/awesome-angular,7814,1925
21500692,https://github.com/0xnr/awesome-bigdata,0xnr/awesome-bigdata,9820,1424
139596105,https://github.com/thedaviddias/Front-End-Performance-Checklist,thedaviddias/Front-End-Performance-Checklist,13098,925
16677706,https://github.com/kahun/awesome-sysadmin,kahun/awesome-sysadmin,21189,425
97646385,https://github.com/microsoft/napajs,microsoft/napajs,8916,1627
19102672,https://github.com/PistonDevelopers/piston,PistonDevelopers/piston,3735,4728
25272170,https://github.com/gorhill/uMatrix,gorhill/uMatrix,4208,4126
5100623,https://github.com/orangeduck/Cello,orangeduck/Cello,5537,2923
22489033,https://github.com/lazyprogrammer/machine_learning_examples,lazyprogrammer/machine_learning_examples,6024,2623
184366,https://github.com/opal/opal,opal/opal,4467,3825
71948498,https://github.com/localstack/localstack,localstack/localstack,29663,223
35726310,https://github.com/dart-lang/sdk,dart-lang/sdk,6663,2326
24561828,https://github.com/gunthercox/ChatterBot,gunthercox/ChatterBot,11008,1226
847885,https://github.com/mathjax/MathJax,mathjax/MathJax,8127,1824
11507163,https://github.com/uikit/uikit,uikit/uikit,16741,623
357681,https://github.com/isaacs/node-glob,isaacs/node-glob,6886,2223
28283593,https://github.com/letsencrypt/boulder,letsencrypt/boulder,3795,4625
196701619,https://github.com/tauri-apps/tauri,tauri-apps/tauri,14120,824
4513324,https://github.com/rxin/db-readings,rxin/db-readings,6219,2528
